2668,D,RETSOS,Verona,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0
2746,D,DIJKS,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,D,GABBIA,Milan,9,5.5,5.39,0,0,0,0,0,0,0,2,0,0
4960,D,TUIA,Lecce,7,6.07,6,0,0,0,0,0,0,0,1,0,0
4983,D,FERRER,Spezia,4,5.5,5.5,0,0,0,0,0,0,0,0,0,0
5313,D,DEST,Milan,7,5.64,5.64,0,0,0,0,0,0,0,0,0,0
5354,D,RUGGERI,Atalanta,10,5.85,5.8,0,0,0,0,0,0,1,3,0,0
5399,D,ANTOV,Monza,6,5.42,5.25,0,0,0,0,0,0,0,2,0,0
5603,D,PONGRACIC,Lecce,9,6,5.89,0,0,0,0,0,0,0,2,0,0
5686,D,SOPPY,Atalanta,12,5.75,5.88,0,0,0,0,0,0,3,3,0,0
5747,D,RUAN,Sassuolo,21,5.64,5.21,0,0,0,0,0,0,0,9,3,1
5750,D,OSTIGARD,Napoli,6,6,5.92,0,0,0,0,0,0,0,1,0,0
5833,D,GILA,Lazio,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0
5846,D,BAYEYE,Torino,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6013,D,BARBIERI,Juventus,2,6,6,0,0,0,0,0,0,0,0,0,0
6028,D,BRONN,Salernitana,21,5.57,5.43,0,0,0,0,0,0,0,4,1,0
6064,D,HENDRY,Cremonese,3,5.83,5.67,0,0,0,0,0,0,0,1,0,0
11,D,CONTI,Sampdoria,1,6,6,0,0,0,0,0,0,0,0,0,0
50,D,MBAYE,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
76,D,"ROMAGNOLI S.",Lecce,4,5.62,5.62,0,0,0,0,0,0,0,0,0,0
84,D,MARRONE,Monza,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
329,D,RADU,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
360,D,PALETTA,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
454,D,CAPRADOSSI,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0
464,D,FLORENZI,Milan,4,5.88,5.75,0,0,0,0,0,0,0,1,0,0
630,D,SALA,Spezia,3,5.83,5.83,0,0,0,0,0,0,0,1,0,0
633,D,FARES,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,D,CALDARA,Spezia,16,5.44,5.12,0,0,0,0,0,0,0,6,0,1
2064,D,VESELI,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,D,JAROSZYNSKI,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,D,NASTASIC,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,D,BETTELLA,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,D,CASSANDRO,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,D,KUMBULLA,Roma,5,5.4,5.1,0,0,0,0,0,0,0,1,1,0
4519,D,CETIN,Lecce,1,5,5,0,0,0,0,0,0,0,0,0,0
4521,D,MULDUR,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,D,ADOPO,Torino,4,5.88,5.75,0,0,0,0,0,0,0,1,0,0
4925,D,"CARBONI A.",Monza,3,5.33,5.33,0,0,0,0,0,0,0,0,0,0
4945,D,CALAFIORI,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
4985,D,VIGNALI,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,D,AMEY,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,D,FERRARINI,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
5461,D,KAMENOVIC,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,D,KECHRIDA,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0
5509,D,VINA,Roma,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
5691,D,ZIMA,Torino,8,5.81,5.81,0,0,0,0,0,0,0,0,0,0
5739,D,"DE WINTER",Empoli,13,5.73,5.62,0,0,0,0,0,0,0,3,0,0
