Id,R,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au,Season,MvH,FvH,MvH_Classification,FvH_Classification
2002,A,CHIESA,Juventus,2,6.5,8.0,1,0,0,0,0,0,0,0,0,0,2023-24,6.213500000000001,6.782875,A,B
2012,A,MILIK,Juventus,2,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.0927500000000006,7.108500000000001,B,B
4179,A,GONZALEZ N.,Fiorentina,2,7.0,10.0,2,0,0,0,0,0,0,0,0,0,2023-24,6.242000000000001,6.9975000000000005,A,B
6227,A,OKAFOR,Milan,2,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6409,A,BELTRAN L.,Fiorentina,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
2475,A,SANCHEZ,Inter,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.260000000000001,7.125,A,B
2819,A,CAPUTO,Empoli,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24,5.982666666666667,6.870833333333334,B,B
6229,A,TOURE' E.,Atalanta,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
507,A,MURIEL,Atalanta,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.199666666666667,7.202833333333334,B,A
1939,A,LAPADULA,Cagliari,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.85,6.425,C,B
1958,A,CAPRARI,Monza,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24,6.06575,6.654375,B,B
2544,A,ABRAHAM,Roma,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.2285,7.323,A,A
2119,A,DEULOFEU,Udinese,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.306750000000001,7.03425,A,B
2438,A,JOVIC,Fiorentina,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.98,6.56,B,B
2719,A,BARROW,Bologna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.0125,6.589625000000001,B,B
5795,A,AZMOUN,Roma,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5836,A,CEESAY,Lecce,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.97,6.53,B,B
6145,A,NGONGE,Verona,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0,2023-24,6.04,6.73,B,B
383,A,PETAGNA,Cagliari,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.056875000000001,6.7387500000000005,B,B
441,A,BELOTTI,Roma,2,7.0,10.5,2,0,0,0,0,0,1,0,0,0,2023-24,6.014499999999999,6.568125,B,B
2038,A,PINAMONTI,Sassuolo,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24,5.83775,6.49175,C,B
2061,A,SIMEONE,Napoli,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.0672500000000005,7.049500000000001,B,B
2489,A,PEDRO,Lazio,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.08975,6.673,B,B
4436,A,CAMBIAGHI,Empoli,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.24,6.9,A,B
5311,A,SHOMURODOV,Cagliari,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24,5.9662500000000005,6.454000000000001,B,B
6226,A,CASTELLANOS,Lazio,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6398,A,ISAKSEN,Lazio,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24,,,New,New
6435,A,KRSTOVIC,Lecce,1,7.0,10.0,1,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
495,A,CORREA,Inter,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.027166666666667,6.604833333333334,B,B
2369,A,THAUVIN,Udinese,2,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.68,5.68,D,D
4184,A,BREKALO,Fiorentina,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24,6.08,6.81,B,B
4517,A,LOZANO,Napoli,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.14975,6.770999999999999,B,B
5086,A,ZIRKZEE,Bologna,2,6.5,6.75,0,0,0,0,0,0,1,1,0,0,2023-24,6.06,6.44,B,B
5529,A,HENRY,Verona,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.955,6.456,B,B
5882,A,MOTA,Monza,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24,6.09,6.64,B,B
6205,A,MULATTIERI,Sassuolo,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6207,A,ALMQVIST,Lecce,2,6.5,8.0,1,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6439,A,CHEDDIRA,Frosinone,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6459,A,KARLSSON,Bologna,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
2097,A,KEAN,Juventus,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.948666666666667,6.745500000000001,B,B
2325,A,KARAMOH,Torino,2,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.979000000000001,6.469750000000001,B,B
5471,A,DJURIC,Verona,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24,6.0185,6.3294999999999995,B,C
6213,A,BRENNER,Udinese,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
505,A,BONAZZOLI,Verona,2,6.5,8.0,1,0,0,0,0,0,0,0,0,0,2023-24,6.055000000000001,6.610250000000001,B,B
643,A,DEFREL,Sassuolo,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.790875000000001,6.134625,C,C
1857,A,DI FRANCESCO F.,Lecce,1,7.0,10.0,1,0,0,0,0,0,0,0,0,0,2023-24,5.9703333333333335,6.263166666666667,B,C
4371,A,RASPADORI,Napoli,2,5.75,4.25,0,0,0,1,0,1,0,0,0,0,2023-24,6.04675,6.66,B,B
4923,A,COLOMBO,Monza,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.94,6.37,B,C
6001,A,BANDA,Lecce,2,6.5,7.0,0,0,0,0,0,0,1,0,0,0,2023-24,6.05,6.17,B,C
2103,A,PELLEGRI,Torino,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24,5.945,6.307500000000001,B,C
2762,A,KOUAME',Fiorentina,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.98625,6.358750000000001,B,C
5297,A,LUVUMBO,Cagliari,2,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
4359,A,PICCOLI,Lecce,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24,5.862,6.429,C,B
5676,A,SUCCESS,Udinese,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24,6.1114999999999995,6.5275,B,B
5842,A,BOTHEIM,Salernitana,2,5.25,5.0,0,0,0,0,0,0,0,1,0,0,2023-24,5.85,6.15,C,C
6119,A,SOLBAKKEN,Roma,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24,5.94,6.39,B,C
6215,A,LUCCA,Udinese,2,6.25,6.75,0,0,0,0,0,0,1,0,0,0,2023-24,,,New,New
5364,A,CASO,Frosinone,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
90,A,LASAGNA,Verona,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.818125,6.202500000000001,C,C
2190,A,CODA M.,Genoa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5500,A,CANCELLIERI,Empoli,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5807,A,JOVANE,Salernitana,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
247,A,PAVOLETTI,Cagliari,2,6.0,5.75,0,0,0,0,0,0,0,1,0,0,2023-24,5.9675,6.785,B,B
5734,A,SOULE',Frosinone,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5845,A,ALVAREZ A.,Sassuolo,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.95,6.35,B,C
6214,A,CUNI,Frosinone,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
2466,A,ORIGI,Milan,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.74,6.05,C,C
4463,A,ESPOSITO,Inter,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5446,A,VAN HOOIJDONK,Bologna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5806,A,SECK,Torino,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,6.06,6.06,B,C
6204,A,KVERNADZE,Frosinone,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
281,A,PUSCAS,Genoa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.45,5.73,D,D
5439,A,KALLON,Verona,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.862,5.9175,C,D
5506,A,EKUBAN,Genoa,2,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.71,5.84,C,D
5776,A,CEIDE,Sassuolo,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24,5.89,5.96,C,D
6243,A,BORRELLI,Frosinone,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6250,A,MARIC,Monza,2,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6395,A,SHPENDI S.,Empoli,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6418,A,BURNETE,Lecce,1,6.0,6.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
472,A,DESTRO,Empoli,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,5.90075,6.573750000000001,B,B
2122,A,LATTE LATH,Atalanta,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5060,A,AKE' M.,Udinese,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5391,A,KOKORIN,Fiorentina,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5395,A,BRAAF,Verona,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5436,A,RAIMONDO,Bologna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5505,A,KAIO JORGE,Frosinone,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5837,A,VOELKERLING PERSSON,Lecce,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5843,A,VALENCIA D.,Salernitana,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
5874,A,RODRIGUEZ P.,Lecce,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6011,A,EKONG,Empoli,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6160,A,VIVALDO,Udinese,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6242,A,BIDAOUI,Frosinone,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6247,A,YALCIN,Genoa,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6249,A,DIAW,Monza,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6419,A,CORFITZEN,Lecce,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6425,A,IKWUEMESI,Salernitana,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6427,A,STEWART,Salernitana,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2023-24,,,New,New
6434,A,YILDIZ,Juventus,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,2023-24,,,New,New
