Id,R,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au,Season
6047,D,EHIZIBUE,Udinese,21,5.79,5.93,2,0,0,0,0,0,0,7,0,0,2022-23
6047,D,EHIZIBUE,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6217,D,BISSECK,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6245,D,VOGLIACCO,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
294,D,RUGANI,Juventus,22,6.14,6.39,2,0,0,0,0,0,1,3,0,0,2017-18
294,D,RUGANI,Juventus,15,5.93,6.23,2,0,0,0,0,0,0,3,0,0,2018-19
294,D,RUGANI,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
294,D,RUGANI,Cagliari,12,5.79,6.04,1,0,0,0,0,0,1,2,0,0,2020-21
294,D,RUGANI,Juventus,12,5.96,5.88,0,0,0,0,0,0,0,2,0,0,2021-22
294,D,RUGANI,Juventus,7,6,6,0,0,0,0,0,0,0,0,0,0,2022-23
294,D,RUGANI,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
358,D,"DE SCIGLIO",Juventus,12,6.42,6.62,1,0,0,0,0,0,0,1,0,0,2017-18
358,D,"DE SCIGLIO",Juventus,20,6.02,6.02,0,0,0,0,0,0,1,2,0,0,2018-19
358,D,"DE SCIGLIO",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
358,D,"DE SCIGLIO",Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0,2020-21
358,D,"DE SCIGLIO",Juventus,16,6.06,6.25,1,0,0,0,0,0,2,2,1,0,2021-22
358,D,"DE SCIGLIO",Juventus,17,5.76,5.76,0,0,0,0,0,0,0,0,0,0,2022-23
358,D,"DE SCIGLIO",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
418,D,GOLDANIGA,Sassuolo,13,5.92,5.88,1,0,0,0,0,0,0,3,2,0,2017-18
418,D,GOLDANIGA,Frosinone,29,5.57,5.6,1,0,0,0,0,0,1,6,0,0,2018-19
418,D,GOLDANIGA,Genoa,24,5.85,5.73,0,0,0,0,0,0,1,8,0,0,2020-21
418,D,GOLDANIGA,Cagliari,11,5.64,5.5,0,0,0,0,0,0,0,3,0,0,2021-22
418,D,GOLDANIGA,Cagliari,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
464,C,FLORENZI,Roma,31,6,6.13,1,0,0,1,0,1,5,2,0,0,2017-18
464,D,FLORENZI,Roma,29,6.03,6.31,3,0,0,0,0,0,2,4,1,0,2018-19
464,D,FLORENZI,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
464,D,FLORENZI,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
464,D,FLORENZI,Milan,20,6.12,6.4,2,0,0,0,0,0,0,2,0,0,2021-22
464,D,FLORENZI,Milan,4,5.88,5.75,0,0,0,0,0,0,0,1,0,0,2022-23
464,D,FLORENZI,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2006,D,LIROLA,Sassuolo,24,5.79,5.79,0,0,0,0,0,0,1,2,0,0,2017-18
2006,D,LIROLA,Sassuolo,35,5.99,6.21,2,0,0,0,0,0,7,2,0,2,2018-19
2006,D,LIROLA,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2006,D,LIROLA,Fiorentina,11,5.91,5.86,0,0,0,0,0,0,1,3,0,0,2020-21
2006,D,LIROLA,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
2006,D,LIROLA,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2016,D,FAZIO,Roma,33,6.17,6.26,2,0,0,0,0,0,0,6,0,0,2017-18
2016,D,FAZIO,Roma,34,5.85,6.21,5,0,0,0,0,0,0,6,0,0,2018-19
2016,D,FAZIO,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2016,D,FAZIO,Roma,5,5.9,6.3,1,0,0,0,0,0,0,2,0,0,2020-21
2016,D,FAZIO,Salernitana,16,5.69,5.78,1,0,0,0,0,0,0,1,1,0,2021-22
2016,D,FAZIO,Salernitana,12,5.67,5.79,1,0,0,0,0,0,0,1,1,0,2022-23
2016,D,FAZIO,Salernitana,1,6,6.5,0,0,0,0,0,0,1,1,0,0,2023-24
2104,D,BERESZYNSKI,Sampdoria,31,5.74,5.69,0,0,0,0,0,0,1,5,0,0,2017-18
2104,D,BERESZYNSKI,Sampdoria,25,5.66,5.6,0,0,0,0,0,0,2,5,1,0,2018-19
2104,D,BERESZYNSKI,Sampdoria,31,5.84,5.9,1,0,0,0,0,0,0,2,0,0,2020-21
2104,D,BERESZYNSKI,Sampdoria,35,5.69,5.6,0,0,0,0,0,0,3,12,0,0,2021-22
2104,D,BERESZYNSKI,Napoli,17,5.71,5.71,0,0,0,0,0,0,1,2,0,0,2022-23
2104,D,BERESZYNSKI,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2180,D,KARSDORP,Roma,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2017-18
2180,D,KARSDORP,Roma,9,5.78,5.72,0,0,0,0,0,0,0,1,0,0,2018-19
2180,D,KARSDORP,Roma,34,6.06,6.29,1,0,0,0,0,0,6,2,0,0,2020-21
2180,D,KARSDORP,Roma,35,6.07,6,0,0,0,0,0,0,2,7,1,0,2021-22
2180,D,KARSDORP,Roma,12,5.71,5.71,0,0,0,0,0,0,0,0,0,0,2022-23
2180,D,KARSDORP,Roma,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
2192,D,BONIFAZI,Torino,6,6,6,0,0,0,0,0,0,0,0,0,0,2017-18
2192,D,BONIFAZI,SPAL,27,5.94,6.13,2,0,0,0,0,0,0,2,0,0,2018-19
2192,D,BONIFAZI,Udinese,28,5.88,5.8,0,0,0,0,0,0,0,4,0,0,2020-21
2192,D,BONIFAZI,Bologna,17,5.65,5.41,0,0,0,0,0,0,0,2,1,1,2021-22
2192,D,BONIFAZI,Bologna,13,5.73,5.65,0,0,0,0,0,0,0,2,0,0,2022-23
2192,D,BONIFAZI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4374,D,WALUKIEWICZ,Cagliari,19,5.5,5.53,0,0,0,0,0,0,1,1,0,0,2020-21
4374,D,WALUKIEWICZ,Cagliari,6,5.67,5.58,0,0,0,0,0,0,0,1,0,0,2021-22
4374,D,WALUKIEWICZ,Empoli,9,5.89,5.89,0,0,0,0,0,0,0,0,0,0,2022-23
4374,D,WALUKIEWICZ,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4495,D,KUMBULLA,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4495,D,KUMBULLA,Roma,19,5.87,5.84,1,0,0,0,0,0,0,7,0,0,2020-21
4495,D,KUMBULLA,Roma,13,5.77,5.58,0,0,0,0,0,0,0,6,0,0,2021-22
4495,D,KUMBULLA,Roma,5,5.4,5.1,0,0,0,0,0,0,0,1,1,0,2022-23
4495,D,KUMBULLA,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4657,D,CELIK,Lilla,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4657,D,CELIK,Roma,21,5.81,5.69,0,0,0,0,0,0,1,5,1,0,2022-23
4657,D,CELIK,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4925,D,"CARBONI A.",Monza,3,5.33,5.33,0,0,0,0,0,0,0,0,0,0,2022-23
4925,D,"CARBONI A.",Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5316,D,AMIONE,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5316,D,AMIONE,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
5316,D,AMIONE,Sampdoria,27,5.69,5.63,1,0,0,0,0,0,1,9,1,0,2022-23
5316,D,AMIONE,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5406,D,"DI PARDO",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5406,D,"DI PARDO",Cagliari,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5447,D,ALTARE,Cagliari,19,5.97,6,1,0,0,0,0,0,0,5,0,0,2021-22
5447,D,ALTARE,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5450,D,STOJANOVIC,Empoli,33,5.83,5.79,1,0,0,0,0,0,1,9,1,0,2021-22
5450,D,STOJANOVIC,Empoli,23,5.7,5.67,0,0,0,0,0,0,1,3,0,0,2022-23
5450,D,STOJANOVIC,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5554,D,DANILIUC,Salernitana,27,5.69,5.5,0,0,0,0,0,0,0,10,0,0,2022-23
5554,D,DANILIUC,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5691,D,ZIMA,Torino,18,5.89,5.81,0,0,0,0,0,0,0,3,0,0,2021-22
5691,D,ZIMA,Torino,8,5.81,5.81,0,0,0,0,0,0,0,0,0,0,2022-23
5691,D,ZIMA,Torino,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5739,D,"DE WINTER",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
5739,D,"DE WINTER",Empoli,13,5.73,5.62,0,0,0,0,0,0,0,3,0,0,2022-23
5739,D,"DE WINTER",Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5757,D,CITTADINI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
5757,D,CITTADINI,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5804,D,CACACE,Empoli,8,5.81,5.75,0,0,0,0,0,0,0,1,0,0,2021-22
5804,D,CACACE,Empoli,10,5.65,5.6,0,0,0,0,0,0,0,1,0,0,2022-23
5804,D,CACACE,Empoli,2,5.25,5,0,0,0,0,0,0,0,1,0,0,2023-24
5994,D,EBOSSE,Udinese,14,5.64,5.54,0,0,0,0,0,0,0,3,0,0,2022-23
5994,D,EBOSSE,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6039,D,CABAL,Verona,9,5.89,5.72,0,0,0,0,0,0,0,3,0,0,2022-23
6039,D,CABAL,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6465,D,TOUBA,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6474,D,SAZONOV,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
487,D,"DE SILVESTRI",Torino,35,6.04,6.46,5,0,0,0,0,0,2,3,1,0,2017-18
487,D,"DE SILVESTRI",Torino,31,6,6.29,2,0,0,0,0,0,4,2,0,0,2018-19
487,D,"DE SILVESTRI",Bologna,28,5.71,5.86,2,0,0,0,0,0,0,4,0,0,2020-21
487,D,"DE SILVESTRI",Bologna,31,5.94,6.18,3,0,0,0,0,0,2,7,0,0,2021-22
487,D,"DE SILVESTRI",Bologna,13,5.92,5.96,1,0,0,0,0,0,0,1,0,1,2022-23
487,D,"DE SILVESTRI",Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4432,D,OKOLI,Atalanta,14,5.71,5.61,0,0,0,0,0,0,0,3,0,0,2022-23
4432,D,OKOLI,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5017,D,BALLO-TOURE',Milan,7,5.64,5.5,0,0,0,0,0,0,0,2,0,0,2021-22
5017,D,BALLO-TOURE',Milan,7,5.86,6.29,1,0,0,0,0,0,0,0,0,0,2022-23
5017,D,BALLO-TOURE',Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5686,D,SOPPY,Udinese,19,5.92,5.82,0,0,0,0,0,0,0,4,0,0,2021-22
5686,D,SOPPY,Atalanta,12,5.75,5.88,0,0,0,0,0,0,3,3,0,0,2022-23
5686,D,SOPPY,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5695,D,HAPS,Venezia,25,5.84,5.88,1,0,0,0,0,0,1,6,0,0,2021-22
5695,D,HAPS,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5764,D,"COPPOLA D.",Verona,3,5.83,5.83,0,0,0,0,0,0,0,0,0,0,2021-22
5764,D,"COPPOLA D.",Verona,16,5.81,5.66,0,0,0,0,0,0,0,5,0,0,2022-23
5764,D,"COPPOLA D.",Verona,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6028,D,BRONN,Salernitana,21,5.57,5.43,0,0,0,0,0,0,0,4,1,0,2022-23
6028,D,BRONN,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6043,D,SOSA,Bologna,9,5.39,5.28,0,0,0,0,0,0,0,2,0,0,2022-23
6043,D,SOSA,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6189,D,MISSORI,Sassuolo,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
6235,D,KAYODE,Fiorentina,1,7,7,0,0,0,0,0,0,0,0,0,0,2023-24
6238,D,OYONO,Frosinone,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
6256,D,"FERREIRA J.",Udinese,2,5.5,5.25,0,0,0,0,0,0,0,1,0,0,2023-24
6257,D,DORGU,Lecce,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
6401,D,"GONZALEZ F.",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6407,D,CORAZZA,Bologna,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
6485,D,"KRISTENSEN T.",Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
139,D,DERMAKU,Parma,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2020-21
139,D,DERMAKU,Lecce,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2022-23
139,D,DERMAKU,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
144,D,TONELLI,Napoli,4,5.38,6.12,1,0,0,0,0,0,0,0,0,0,2017-18
356,D,ANTONELLI,Milan,3,5.33,5.17,0,0,0,0,0,0,0,1,0,0,2017-18
144,D,TONELLI,Sampdoria,19,5.84,5.74,1,0,0,0,0,0,0,6,0,1,2018-19
356,D,ANTONELLI,Empoli,12,5.83,5.88,0,0,0,0,0,0,1,1,0,0,2018-19
144,D,TONELLI,Sampdoria,22,5.95,5.84,1,0,0,0,0,0,0,11,0,0,2020-21
144,D,TONELLI,Empoli,13,5.5,5.19,0,0,0,0,0,0,0,4,0,1,2021-22
144,D,TONELLI,Empoli,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2022-23
144,D,TONELLI,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
454,D,CAPRADOSSI,Roma,2,6,6,0,0,0,0,0,0,0,0,0,0,2017-18
454,D,CAPRADOSSI,Spezia,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2020-21
454,D,CAPRADOSSI,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
454,D,CAPRADOSSI,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
454,D,CAPRADOSSI,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
1876,D,PAJAC,Empoli,13,6,6.35,2,0,0,0,0,0,1,5,0,0,2018-19
1876,D,PAJAC,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
1876,D,PAJAC,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5399,D,ANTOV,Bologna,4,5.38,5.25,0,0,0,0,0,0,0,1,0,0,2020-21
5399,D,ANTOV,Monza,6,5.42,5.25,0,0,0,0,0,0,0,2,0,0,2022-23
5399,D,ANTOV,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5424,D,AMEY,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5424,D,AMEY,Bologna,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2021-22
5424,D,AMEY,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
5424,D,AMEY,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5833,D,GILA,Lazio,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2022-23
5833,D,GILA,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6021,D,ABANKWAH,Udinese,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2022-23
6021,D,ABANKWAH,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6023,D,"GUESSAND A.",Udinese,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2022-23
6023,D,"GUESSAND A.",Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6056,D,GUARINO,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
6056,D,GUARINO,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6149,D,"CARBONI F.",Monza,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2022-23
6149,D,"CARBONI F.",Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6208,D,FLAMINGO,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6223,D,SMAJLOVIC,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6237,D,SZYMINSKI,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6239,D,KLITTEN,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6244,D,MATTURRO,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6253,D,N'GUESSAN,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6411,D,"MATEUS LUSUARDI",Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6430,D,KALAJ,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6432,D,PIEROZZI,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6433,D,HUIJSEN,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6460,D,PELLEGRINO,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
632,C,ZACCAGNI,Verona,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0,2017-18
632,C,ZACCAGNI,Verona,35,6.3,6.79,4,0,0,1,1,0,5,6,0,0,2020-21
632,C,ZACCAGNI,Lazio,30,6.3,6.93,5,0,0,1,1,0,4,6,0,0,2021-22
632,C,ZACCAGNI,Lazio,35,6.54,7.44,10,0,0,1,1,0,6,9,0,0,2022-23
632,C,ZACCAGNI,Lazio,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
5685,C,KOOPMEINERS,Atalanta,28,6.3,6.62,4,0,0,0,0,0,1,4,0,1,2021-22
5685,C,KOOPMEINERS,Atalanta,33,6.36,7.14,10,0,0,4,2,2,5,7,0,0,2022-23
5685,C,KOOPMEINERS,Atalanta,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
335,C,"FELIPE ANDERSON",Lazio,21,6.4,7.26,4,0,0,0,0,0,6,0,0,0,2017-18
335,C,"FELIPE ANDERSON","West Ham",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
335,C,"FELIPE ANDERSON",Lazio,38,6.14,6.8,6,0,0,0,0,0,8,2,0,0,2021-22
335,C,"FELIPE ANDERSON",Lazio,38,6.25,7,9,0,0,0,0,0,3,3,0,0,2022-23
335,C,"FELIPE ANDERSON",Lazio,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0,2023-24
2379,C,RABIOT,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2379,C,RABIOT,Juventus,32,5.8,6.09,4,0,0,0,0,0,1,5,1,0,2020-21
2379,C,RABIOT,Juventus,29,5.71,5.69,0,0,0,0,0,0,2,5,0,0,2021-22
2379,C,RABIOT,Juventus,32,6.3,7.03,8,0,0,0,0,0,4,9,0,0,2022-23
2379,C,RABIOT,Juventus,2,6.5,7.75,1,0,0,0,0,0,0,1,0,0,2023-24
2085,C,"LUIS ALBERTO",Lazio,34,6.43,7.62,10,0,0,2,1,1,13,5,0,0,2017-18
2085,C,"LUIS ALBERTO",Lazio,27,5.98,6.48,3,0,0,1,1,0,5,5,1,0,2018-19
2085,C,"LUIS ALBERTO",Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2085,C,"LUIS ALBERTO",Lazio,34,6.31,7.03,9,0,0,0,0,0,0,5,0,0,2020-21
2085,C,"LUIS ALBERTO",Lazio,34,6.15,6.81,5,0,0,0,0,0,10,5,0,0,2021-22
2085,C,"LUIS ALBERTO",Lazio,34,6.34,6.93,6,0,0,2,1,1,7,4,0,0,2022-23
2085,C,"LUIS ALBERTO",Lazio,2,6.25,6.75,0,0,0,0,0,0,1,0,0,0,2023-24
152,C,ZIELINSKI,Napoli,36,6.12,6.44,4,0,0,0,0,0,1,3,0,0,2017-18
152,C,ZIELINSKI,Napoli,36,6.15,6.62,6,0,0,0,0,0,2,6,0,0,2018-19
152,C,ZIELINSKI,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
152,C,ZIELINSKI,Napoli,36,6.39,7.28,8,0,0,0,0,0,9,2,0,0,2020-21
152,C,ZIELINSKI,Napoli,34,6.12,6.78,6,0,0,0,0,0,5,1,0,0,2021-22
152,C,ZIELINSKI,Napoli,37,6.3,6.72,3,0,0,0,0,0,8,3,0,0,2022-23
152,C,ZIELINSKI,Napoli,2,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2023-24
1870,C,BARELLA,Cagliari,34,6.13,6.47,3,0,0,3,3,0,1,13,1,0,2017-18
1870,C,BARELLA,Cagliari,35,6.13,6.07,1,0,0,1,0,1,4,8,2,0,2018-19
1870,C,BARELLA,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
1870,C,BARELLA,Inter,36,6.29,6.61,3,0,0,0,0,0,5,5,0,0,2020-21
1870,C,BARELLA,Inter,36,6.49,6.92,3,0,0,0,0,0,11,9,0,0,2021-22
1870,C,BARELLA,Inter,35,6.26,6.86,6,0,0,0,0,0,6,6,0,0,2022-23
1870,C,BARELLA,Inter,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
2167,A,ORSOLINI,Bologna,12,5.92,5.92,0,0,0,0,0,0,0,0,0,0,2017-18
2167,A,ORSOLINI,Bologna,32,6.19,7.03,8,0,0,0,0,0,4,2,0,0,2018-19
2167,A,ORSOLINI,Bologna,31,5.97,6.74,4,0,0,3,3,0,3,0,0,0,2020-21
2167,C,ORSOLINI,Bologna,26,6.04,6.81,4,0,0,2,2,0,3,2,0,0,2021-22
2167,C,ORSOLINI,Bologna,32,6.16,7.09,11,0,0,3,3,0,2,6,2,0,2022-23
2167,C,ORSOLINI,Bologna,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
2423,C,PULISIC,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2423,C,PULISIC,Milan,2,7.25,10.25,2,0,0,0,0,0,0,0,0,0,2023-24
4856,A,CHUKWUEZE,Villarreal,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4856,C,CHUKWUEZE,Milan,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5858,C,FERGUSON,Bologna,31,6.24,6.85,7,0,0,0,0,0,0,4,0,0,2022-23
5858,C,FERGUSON,Bologna,2,6.5,8,1,0,0,0,0,0,0,0,0,0,2023-24
332,C,CANDREVA,Inter,34,6.07,6.25,0,0,0,0,0,0,8,4,0,0,2017-18
332,C,CANDREVA,Inter,11,6,6.27,1,0,0,0,0,0,0,0,0,0,2018-19
332,C,CANDREVA,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
332,C,CANDREVA,Sampdoria,33,6.23,6.88,3,0,0,2,2,0,7,1,0,0,2020-21
332,C,CANDREVA,Sampdoria,36,6.18,6.85,6,0,0,2,1,1,10,6,1,0,2021-22
332,C,CANDREVA,Salernitana,35,6.21,6.89,7,0,0,0,0,0,4,1,1,0,2022-23
332,C,CANDREVA,Salernitana,2,7.25,10.5,2,0,0,0,0,0,1,1,0,0,2023-24
2848,C,FRATTESI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
2848,C,FRATTESI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
2848,C,FRATTESI,Sassuolo,36,6.08,6.36,4,0,0,0,0,0,3,6,0,1,2021-22
2848,C,FRATTESI,Sassuolo,36,6.26,6.79,7,0,0,0,0,0,0,4,0,0,2022-23
2848,C,FRATTESI,Inter,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4486,C,STREFEZZA,Lecce,34,6.31,6.97,8,0,0,3,2,1,4,5,0,0,2022-23
4486,C,STREFEZZA,Lecce,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
5119,C,SAMARDZIC,Udinese,13,6.12,6.73,2,0,0,0,0,0,2,0,0,0,2021-22
5119,C,SAMARDZIC,Udinese,32,6.05,6.59,5,0,0,0,0,0,3,1,0,0,2022-23
5119,C,SAMARDZIC,Udinese,2,6.5,8,1,0,0,0,0,0,0,0,0,0,2023-24
5687,C,VLASIC,Torino,34,6.22,6.82,5,0,0,0,0,0,6,1,0,0,2022-23
5687,C,VLASIC,Torino,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0,2023-24
795,A,"EL SHAARAWY",Roma,32,5.92,6.72,7,0,0,0,0,0,5,1,0,0,2017-18
795,A,"EL SHAARAWY",Roma,28,6.18,7.43,11,0,0,0,0,0,3,2,0,0,2018-19
795,A,"EL SHAARAWY",Roma,9,5.67,5.94,1,0,0,0,0,0,0,1,0,0,2020-21
795,A,"EL SHAARAWY",Roma,24,5.92,6.27,3,0,0,0,0,0,0,1,0,0,2021-22
795,C,"EL SHAARAWY",Roma,26,6.37,7.15,7,0,0,0,0,0,1,3,0,0,2022-23
795,C,"EL SHAARAWY",Roma,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
2194,C,CALHANOGLU,Milan,31,6.21,6.81,6,0,0,0,0,0,4,5,1,0,2017-18
2194,C,CALHANOGLU,Milan,35,5.91,6.27,3,0,0,0,0,0,5,3,0,0,2018-19
2194,C,CALHANOGLU,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2194,C,CALHANOGLU,Milan,33,6.27,6.85,3,0,0,1,1,0,9,4,0,0,2020-21
2194,C,CALHANOGLU,Inter,33,6.36,7.2,4,0,0,3,3,0,12,11,0,0,2021-22
2194,C,CALHANOGLU,Inter,33,6.36,6.74,3,0,0,1,1,0,5,3,0,0,2022-23
2194,C,CALHANOGLU,Inter,2,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2023-24
4142,C,AOUAR,"Olympique Lione",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4142,C,AOUAR,Roma,2,6.75,8,1,0,0,0,0,0,0,1,0,0,2023-24
4427,C,MALINOVSKYI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4427,C,MALINOVSKYI,Atalanta,32,6.39,7.44,7,0,0,1,1,0,11,3,0,0,2020-21
4427,C,MALINOVSKYI,Atalanta,29,6.26,6.88,6,0,0,0,0,0,5,10,0,0,2021-22
4427,C,MALINOVSKYI,Atalanta,12,6,6.38,1,0,0,0,0,0,2,2,0,0,2022-23
